dataset,backbone,phase,seed,candidate,mse,mae,static_mse,static_mae,state_bytes,mse_reduction_pct,mae_reduction_pct
ETTh2,dlinear,refit,2,k1,0.1391645373168078,0.2517366478189028,0.1505263982113731,0.2632415475578891,1576,7.548085272465411,4.370472611834286
ETTh2,patchtst,legacy,0,k1,0.1529972959385907,0.2680589735204886,0.1845296180249207,0.291208328769855,1576,17.087946327440818,7.94941386022705
ETTh2,patchtst,legacy,1,k1,0.1544809326482374,0.2738844817518046,0.1848113271942272,0.3006248746049981,1576,16.411545226399515,8.894936883825299
ETTh2,patchtst,legacy,2,k1,0.1477464534297418,0.2655941003347776,0.233567280715134,0.3575223553124811,1576,36.74351434097569,25.71258932811531
ETTh2,patchtst,refit,0,k1,0.1470715553722906,0.2618184861395835,0.153924329869011,0.2659269570677061,1576,4.452041144211627,1.5449621856412965
ETTh2,patchtst,refit,1,k1,0.1463395655885363,0.2628429265639245,0.1664075379820363,0.3015645126549745,1576,12.059533262048705,12.840233006909575
ETTh2,patchtst,refit,2,k1,0.1393031886488501,0.2518605153258277,0.1599854921813644,0.2673008961640645,1576,12.927611904377056,5.77640444151738
ETTm1,dlinear,legacy,0,k1,0.2546683872632717,0.3325765193570804,0.2635142382218697,0.3388971904247036,1576,3.3568777984399167,1.8650703653524614
ETTm1,dlinear,legacy,1,k1,0.2532978344606694,0.331925583333571,0.2623566254997903,0.3376587980789953,1576,3.4528539242581924,1.6979313964397336
ETTm1,dlinear,legacy,2,k1,0.2510268173085598,0.328746867816127,0.261279788061064,0.336583064442178,1576,3.924134671338586,2.3281612932718465
ETTm1,dlinear,refit,0,k1,0.253337666564402,0.3321367150997416,0.2640003862547807,0.3391195211912552,1576,4.038903064364585,2.0590988295172474
ETTm1,dlinear,refit,1,k1,0.2589697285363698,0.3382101693336235,0.2714258901522042,0.3471124218506225,1576,4.589157507726882,2.5646597346003386
ETTm1,dlinear,refit,2,k1,0.2430829328097786,0.32225418339985,0.2553406141308773,0.3337978190333607,1576,4.800521594584984,3.45827173674762
ETTm1,patchtst,legacy,0,k1,0.2845325923409186,0.3523969101157224,0.3149530581001868,0.3625275199409553,1576,9.658730079576316,2.7944388406383247
ETTm1,patchtst,legacy,1,k1,0.2794311793335156,0.3518194667972657,0.3319671501115121,0.3747531882814637,1576,15.82565346009357,6.119686823577675
ETTm1,patchtst,legacy,2,k1,0.2759734280518804,0.3419936750791457,0.3215011110080605,0.3614150700545651,1576,14.160972201131417,5.373709229249135
ETTm1,patchtst,refit,0,k1,0.2796671680378227,0.3469636227869319,0.3202909894711344,0.3598315111578848,1576,12.683410638678872,3.5760871329878707
ETTm1,patchtst,refit,1,k1,0.274559201129628,0.3506354684104484,0.3116047794356251,0.3632477510041613,1576,11.88864252117493,3.4720882810278964
ETTm1,patchtst,refit,2,k1,0.2697023658542001,0.338727658365514,0.2998470838676395,0.3471134999125111,1576,10.05336374281568,2.415878826121931
ETTm2,dlinear,legacy,0,k1,0.0903161216894934,0.1996999111497716,0.0971136191848692,0.2083302455210748,1576,6.999530603875259,4.142621898091193
ETTm2,dlinear,legacy,1,k1,0.091034949149862,0.2004563537987156,0.0966370985927592,0.2062022960647236,1576,5.797100207349304,2.7865559092535186
ETTm2,dlinear,legacy,2,k1,0.0900105416690592,0.1991197891059776,0.0959383208140483,0.2057721404966221,1576,6.178739730580207,3.232872717652313
ETTm2,dlinear,refit,0,k1,0.0925046221115538,0.203902345041772,0.1020296539490166,0.2151515579462906,1576,9.335552428926574,5.228506366347951
ETTm2,dlinear,refit,1,k1,0.0941129816223811,0.2069526384055741,0.1037356796600981,0.2172191392258054,1576,9.276170040285924,4.726333442265873
ETTm2,dlinear,refit,2,k1,0.0934615549037306,0.2057651080552466,0.1031248961800944,0.2162797652883896,1576,9.370522186502871,4.861600075773465
ETTm2,patchtst,legacy,0,k1,0.0944609474366507,0.2040197080602603,0.1215281886361414,0.2340904681503667,1576,22.272397460420258,12.84578578859119
ETTm2,patchtst,legacy,1,k1,0.0960300908819723,0.2064070952082047,0.1086063531218815,0.2189022877298879,1576,11.579674557155705,5.708114177911893
ETTm2,patchtst,legacy,2,k1,0.0975868998839616,0.2116956376691595,0.1181136857595897,0.2356635782040747,1576,17.378837806660798,10.170405082350042
ETTm2,patchtst,refit,0,k1,0.091385792203296,0.2032726938292531,0.1284445097311806,0.2427223750192446,1576,28.851928046939634,16.253005594092297
ETTm2,patchtst,refit,1,k1,0.0935944972196955,0.2061017970989842,0.1130723924280687,0.2313689894804429,1576,17.226039699092876,10.920734208243788
ETTm2,patchtst,refit,2,k1,0.0957235006731763,0.2097480344796453,0.1116529630209008,0.2344577541349278,1576,14.266940989951692,10.539092531383009
appliances,dlinear,legacy,0,k1,0.1894151351538699,0.2561669429374274,0.2325691323577364,0.2880679854013933,3856,18.555341702650075,11.074136690168823
appliances,dlinear,legacy,1,k1,0.188813791974387,0.2553496889865003,0.2338600692508773,0.2927677249626008,3856,19.26206445623094,12.780792685013488
appliances,dlinear,legacy,2,k1,0.1933355692001942,0.2651727790100683,0.2466048524107622,0.3041905111067943,3856,21.601068547442438,12.826742015968984
appliances,dlinear,refit,0,k1,0.1872936661811627,0.2538423113569661,0.2214710995625274,0.277695690730193,3856,15.43200600388741,8.589754961809138
appliances,dlinear,refit,1,k1,0.1880109548486065,0.2527675949150599,0.2216167536762602,0.2749426919619232,3856,15.16392523136827,8.065352415307824
appliances,dlinear,refit,2,k1,0.1894256433481346,0.2560581750947533,0.2279299018765531,0.2843024989562913,3856,16.893026413564815,9.934602743636189
appliances,patchtst,legacy,0,k1,0.192217927066063,0.2610966578088304,0.4215198580785,0.373796431242931,3856,54.39884423422203,30.150039972119693
appliances,patchtst,legacy,1,k1,0.1924362528022259,0.2621747863956761,0.4488101578057483,0.3891468014261804,3856,57.12301750409241,32.62830750893128
appliances,patchtst,legacy,2,k1,0.1861195448887396,0.2536424652527264,0.4399032140442657,0.3861921650488502,3856,57.690796760122986,34.32221360041247
appliances,patchtst,refit,0,k1,0.1873576692605597,0.2586679609405147,0.4695688419918778,0.3932843572278388,3856,60.10006361031075,34.228769543797966
appliances,patchtst,refit,1,k1,0.1874914819996681,0.2598539724600436,0.4304963504108326,0.3902387975236796,3856,56.44760244291487,33.4115484905686
appliances,patchtst,refit,2,k1,0.1823321001536929,0.2523329111720486,0.4253650581247619,0.3816055212205237,3856,57.13514858095987,33.875980000239714
bdg2,dlinear,legacy,0,k1,0.209687689628627,0.2958328437783982,0.2169297286897771,0.3063098620758143,2536,3.338426275131101,3.4203986206695958
bdg2,dlinear,legacy,1,k1,0.211394661538764,0.3003931729038482,0.2259040573703683,0.3231701026239107,2536,6.422813295387719,7.047969331052006
bdg2,dlinear,legacy,2,k1,0.2100422375355502,0.295782116385651,0.2192738890418394,0.3102973736013714,2536,4.210100685781015,4.677853714085134
bdg2,dlinear,refit,0,k1,0.2088055342714653,0.2903571492051698,0.2141913409078949,0.2960556635998039,2536,2.5144838318863494,1.9248118159080785
bdg2,dlinear,refit,1,k1,0.2107244905845159,0.2959088074154438,0.2189961129917391,0.3092129231080202,2536,3.7770635716877887,4.302574277572724
bdg2,dlinear,refit,2,k1,0.2096948664777144,0.2948449453448414,0.2202234593301701,0.3118603725438192,2536,4.780867980404713,5.456104300839626
bdg2,patchtst,legacy,0,k1,0.1983401849643412,0.2972935232142531,0.2203223735026798,0.3221009568288342,2536,9.977283826815365,7.701757194022829
bdg2,patchtst,legacy,1,k1,0.2002583142422554,0.2976641914178355,0.2225063797094431,0.3198445830291455,2536,9.998843851686424,6.93474042963198
bdg2,patchtst,legacy,2,k1,0.1982636762165571,0.2958413478404705,0.2180406520239773,0.3190164642622972,2536,9.070315844242371,7.26455183917153
bdg2,patchtst,refit,0,k1,0.1897832066724618,0.2870857379882162,0.2006033697453123,0.3000128517088695,2536,5.393809229918656,4.308853319789674
bdg2,patchtst,refit,1,k1,0.1976281347563805,0.2964105946446996,0.2115402672566758,0.3192441934097231,2536,6.576588316121768,7.15239281916038
bdg2,patchtst,refit,2,k1,0.1956196169009337,0.2931269934714432,0.2042283493221909,0.303569363188778,2536,4.215248495044155,3.439862839795549
bdg2_fox,dlinear,legacy,0,k1,0.2316173326713022,0.3136067453619979,0.2372526588699501,0.317105910938004,2536,2.3752425896886975,1.1034690478192388
bdg2_fox,dlinear,legacy,1,k1,0.233715742510163,0.3164995253484214,0.2381683133851614,0.3188474879185777,2536,1.8695059857932406,0.7363904873404215
bdg2_fox,dlinear,legacy,2,k1,0.2336355106095939,0.3183463631038961,0.239393946439265,0.3222495356018405,2536,2.405422490970155,1.2112267254799192
bdg2_fox,dlinear,refit,0,k1,0.2307209671595424,0.3100922747147049,0.2351892860078211,0.310563203817023,2536,1.899881973420381,0.1516371213750034
bdg2_fox,dlinear,refit,1,k1,0.2335872992097415,0.3165229364655033,0.2385137057040892,0.318529744993543,2536,2.0654605486108313,0.6300223321625387
bdg2_fox,dlinear,refit,2,k1,0.2304548503249611,0.3113000273350719,0.236396773189513,0.3155418242591663,2536,2.5135380590785017,1.3442899159416877
bdg2_fox,patchtst,legacy,0,k1,0.1855946138658916,0.2929580116969308,0.1902763574626705,0.2979829077263206,2536,2.4604967528335075,1.6863034419426604
bdg2_fox,patchtst,legacy,1,k1,0.1783910598354331,0.2878920267075747,0.1845938965389207,0.2940718444077864,2536,3.3602609944255457,2.101465277186554
bdg2_fox,patchtst,legacy,2,k1,0.1775291797279305,0.2865919069959489,0.183518639989056,0.2927541421756144,2536,3.2636795158696996,2.1049181862537014
bdg2_fox,patchtst,refit,0,k1,0.1771025531576457,0.287060355202698,0.1789148059266641,0.2891902672104117,2536,1.0129138053343811,0.736508883324205
bdg2_fox,patchtst,refit,1,k1,0.1729809737455962,0.2798165997730044,0.1774665404722834,0.2872662049268532,2536,2.527556301458278,2.5932758626256436
bdg2_fox,patchtst,refit,2,k1,0.1738665024738719,0.2810141852592566,0.1754773751672313,0.2859294277113034,2536,0.9179945231254094,1.719040425950713
bdg2_panther,dlinear,legacy,0,k1,0.0719639844118924,0.1721563042026128,0.0778961183824501,0.1785384359146621,2536,7.6154423272189575,3.574654207847905
bdg2_panther,dlinear,legacy,1,k1,0.0720712644132275,0.1729173960818197,0.0783383119311524,0.1793496516915571,2536,7.999977741967035,3.586433287754298
bdg2_panther,dlinear,legacy,2,k1,0.0725717696873873,0.1737465110380368,0.0805036916586101,0.1821439269362954,2536,9.852867375150321,4.610318905222465
bdg2_panther,dlinear,refit,0,k1,0.072455849840413,0.1732537517238351,0.0773265981251636,0.1778118267130678,2536,6.298929996721991,2.563426220567444
bdg2_panther,dlinear,refit,1,k1,0.0713732015432146,0.1705930715382753,0.0766093468180306,0.1766298462537482,2536,6.834864794309448,3.4177546114151136
bdg2_panther,dlinear,refit,2,k1,0.0716209321436832,0.171512799869558,0.0766935526463754,0.1770248197118518,2536,6.614142033661452,3.1136988876847127
bdg2_panther,patchtst,legacy,0,k1,0.0712257955741379,0.169487781390071,0.0735923416645026,0.172912155947056,2536,3.215750493649816,1.9804128508081886
bdg2_panther,patchtst,legacy,1,k1,0.0716892824572595,0.1709318350505065,0.0747446557941097,0.1751959008725725,2536,4.087748220108844,2.4338844692305073
bdg2_panther,patchtst,legacy,2,k1,0.0714472931840322,0.1696336811641135,0.0729775293055062,0.1719463960494782,2536,2.0968593155133664,1.3450208544639741
bdg2_panther,patchtst,refit,0,k1,0.0712504345544937,0.1706977896003853,0.0810435353678489,0.1890732648971034,2536,12.083753218446414,9.71870629447178
bdg2_panther,patchtst,refit,1,k1,0.0700397270996255,0.1665199609194545,0.072169150618005,0.1696844123948981,2536,2.950600776293799,1.864904047921101
bdg2_panther,patchtst,refit,2,k1,0.0745025123914689,0.179170421658022,0.076768485190991,0.1830177645667254,2536,2.951696642033008,2.1021691079068483
ETTh1,dlinear,legacy,0,k2,0.3792151674884766,0.3950881353480656,0.3955730955366408,0.4036559040895817,2560,4.135247880286885,2.1225426544522197
ETTh1,dlinear,legacy,1,k2,0.381770223390138,0.3976027190662132,0.3987785825318127,0.4061631936103852,2560,4.265113495737416,2.1076440895783644
ETTh1,dlinear,legacy,2,k2,0.3810493496193195,0.3960655430783211,0.394104759071673,0.4017776976604459,2560,3.312674904790791,1.4217201739635477
ETTh1,dlinear,refit,0,k2,0.3800601984362396,0.396496760836012,0.3998238508098546,0.4078866380694986,2560,4.94308989660901,2.7924124426811803
ETTh1,dlinear,refit,1,k2,0.381979164802846,0.3968362356097145,0.3996132241273529,0.4060846825409959,2560,4.41278172488283,2.27746756499434
ETTh1,dlinear,refit,2,k2,0.3759839120846984,0.3925279557719051,0.3893195080572351,0.3986060351106982,2560,3.4253603265563037,1.5248337464597528
ETTh1,patchtst,legacy,0,k2,0.3892784160859363,0.4150038854584778,0.4293842736337855,0.4367887081843084,2560,9.340318220889209,4.9874967730709425
ETTh1,patchtst,legacy,1,k2,0.4090269035986345,0.4268930061153887,0.4555890611533522,0.4470102138935314,2560,10.220209729540631,4.500391076731458
ETTh1,patchtst,legacy,2,k2,0.4029445082385933,0.4188740263274599,0.4620188900151997,0.4532386548664535,2560,12.78613992918405,7.582016266710323
ETTh1,patchtst,refit,0,k2,0.3830054497523154,0.4108529216610397,0.4210708479325173,0.4299823023893913,2560,9.040140956588495,4.448876296082538
ETTh1,patchtst,refit,1,k2,0.3928020608075767,0.417612230177889,0.4327461583775899,0.4335945723455897,2560,9.230376006055785,3.6860106622742084
ETTh1,patchtst,refit,2,k2,0.3826770332947758,0.4143188098831097,0.4260292238720581,0.439314704035011,2560,10.175872486696235,5.689746762928571
ETTh2,dlinear,legacy,0,k2,0.1349575945989384,0.2443485577714798,0.1415501291321895,0.2531849842068671,2560,4.657385036430817,3.4901068335740693
ETTh2,dlinear,legacy,1,k2,0.1343200200638022,0.2431956665538138,0.1369262160584143,0.2464291188304605,2560,1.9033579322021543,1.3121226468659652
ETTh2,dlinear,legacy,2,k2,0.1357050311169795,0.2449084365781334,0.1444659210958572,0.2566657938040531,2560,6.064329851927219,4.580804107810177
ETTh2,dlinear,refit,0,k2,0.1387149625993423,0.2484838206589827,0.1574857800899883,0.2735780288993589,2560,11.919055472767282,9.172596330682536
ETTh2,dlinear,refit,1,k2,0.1342415417807262,0.2433463839531773,0.1410646462955558,0.2533221605139912,2560,4.836863589856499,3.9379802148272525
ETTh2,dlinear,refit,2,k2,0.1363432037328697,0.2461720104603819,0.1505263982113731,0.2632415475578891,2560,9.422396766969054,6.484362843123559
ETTh2,patchtst,legacy,0,k2,0.146033010804164,0.2599720994827341,0.1845296180249207,0.291208328769855,2560,20.862020760026578,10.726420298166406
ETTh2,patchtst,legacy,1,k2,0.149246800388459,0.2656457307379855,0.1848113271942272,0.3006248746049981,2560,19.243694283084555,11.635478904722362
ETTh2,patchtst,legacy,2,k2,0.1459907582453622,0.2623070244449297,0.233567280715134,0.3575223553124811,2560,37.495201468986096,26.631993622980985
ETTh2,patchtst,refit,0,k2,0.1419531592539723,0.2544975043387336,0.153924329869011,0.2659269570677061,2560,7.777308905763047,4.297966951151366
ETTh2,patchtst,refit,1,k2,0.1438844771202635,0.2579878629689212,0.1664075379820363,0.3015645126549745,2560,13.534880171236097,14.450191536930001
ETTh2,patchtst,refit,2,k2,0.137575679868635,0.2486051575556393,0.1599854921813644,0.2673008961640645,2560,14.007402800827062,6.994267088783001
ETTm1,dlinear,legacy,0,k2,0.2515632095666021,0.3305909821361946,0.2635142382218697,0.3388971904247036,2560,4.535249683626297,2.4509522425074537
ETTm1,dlinear,legacy,1,k2,0.2499762563525038,0.3296592352222585,0.2623566254997903,0.3376587980789953,2560,4.71890851763389,2.369126142202671
ETTm1,dlinear,legacy,2,k2,0.2482504534867925,0.327952464626735,0.261279788061064,0.336583064442178,2560,4.986736506088407,2.5641812459419433
ETTm1,dlinear,refit,0,k2,0.2508139200915905,0.3306546913360411,0.2640003862547807,0.3391195211912552,2560,4.994866238742635,2.4961199005822388
ETTm1,dlinear,refit,1,k2,0.2563947038674442,0.3363571400785596,0.2714258901522042,0.3471124218506225,2560,5.53786017845651,3.098500974042173
ETTm1,dlinear,refit,2,k2,0.2404730081116936,0.3205892667812565,0.2553406141308773,0.3337978190333607,2560,5.822656168424167,3.9570516938530753
ETTm1,patchtst,legacy,0,k2,0.2822877955337594,0.3504648504224383,0.3149530581001868,0.3625275199409553,2560,10.371470200500987,3.3273803656289624
ETTm1,patchtst,legacy,1,k2,0.2765678220591114,0.3492232447218434,0.3319671501115121,0.3747531882814637,2560,16.688195815095362,6.812468674835037
ETTm1,patchtst,legacy,2,k2,0.2729959544675946,0.340420269372626,0.3215011110080605,0.3614150700545651,2560,15.08708831157034,5.8090551339681
ETTm1,patchtst,refit,0,k2,0.2763158179437194,0.3450954501464959,0.3202909894711344,0.3598315111578848,2560,13.729756057148823,4.0952669664672925
ETTm1,patchtst,refit,1,k2,0.2716953353579848,0.3481507183559555,0.3116047794356251,0.3632477510041613,2560,12.807712433013318,4.156125566220736
ETTm1,patchtst,refit,2,k2,0.2663707239743713,0.3368561844899145,0.2998470838676395,0.3471134999125111,2560,11.16447739343216,2.955032122110468
ETTm2,dlinear,legacy,0,k2,0.0896738147178802,0.1981919206685003,0.0971136191848692,0.2083302455210748,2560,7.660928023726832,4.866468057586426
ETTm2,dlinear,legacy,1,k2,0.0905388806436797,0.1993594570343213,0.0966370985927592,0.2062022960647236,2560,6.310431540146033,3.318507679591709
ETTm2,dlinear,legacy,2,k2,0.0893645002219448,0.197925035148245,0.0959383208140483,0.2057721404966221,2560,6.852132220288865,3.8134925988709933
ETTm2,dlinear,refit,0,k2,0.0901286806934165,0.1987087262108573,0.1020296539490166,0.2151515579462906,2560,11.664229755740351,7.642441399163835
ETTm2,dlinear,refit,1,k2,0.0906656456990888,0.1999536467766498,0.1037356796600981,0.2172191392258054,2560,12.599362151802318,7.948421354900792
ETTm2,dlinear,refit,2,k2,0.0910426002187421,0.2015206262300323,0.1031248961800944,0.2162797652883896,2560,11.716177575832054,6.8240961139740985
ETTm2,patchtst,legacy,0,k2,0.0938480846936446,0.2028124014272546,0.1215281886361414,0.2340904681503667,2560,22.776694241178696,13.361529399403317
ETTm2,patchtst,legacy,1,k2,0.0952945063368521,0.2049720119370272,0.1086063531218815,0.2189022877298879,2560,12.25696877059339,6.3636958468199385
ETTm2,patchtst,legacy,2,k2,0.0970794886007452,0.2108164304030666,0.1181136857595897,0.2356635782040747,2560,17.80843347963742,10.543482361746836
ETTm2,patchtst,refit,0,k2,0.0894854451451266,0.1982792469710741,0.1284445097311806,0.2427223750192446,2560,30.331436250245947,18.31027240263563
ETTm2,patchtst,refit,1,k2,0.0925992937751885,0.2038038372288563,0.1130723924280687,0.2313689894804429,2560,18.106186853616123,11.913935533662611
ETTm2,patchtst,refit,2,k2,0.0945958218996376,0.2080393784486315,0.1116529630209008,0.2344577541349278,2560,15.276926522827882,11.267861787626288
appliances,dlinear,legacy,0,k2,0.1847854116715337,0.2502163003604588,0.2325691323577364,0.2880679854013933,6968,20.546028701995624,13.139844397561928
appliances,dlinear,legacy,1,k2,0.1847835977566435,0.2503485693344149,0.2338600692508773,0.2927677249626008,6968,20.9854002230651,14.489013648483507
appliances,dlinear,legacy,2,k2,0.1846726804920994,0.251281426678434,0.2466048524107622,0.3041905111067943,6968,25.113930773553584,17.39340396774741
appliances,dlinear,refit,0,k2,0.1843923120509828,0.2513667920450005,0.2214710995625274,0.277695690730193,6968,16.74204335680206,9.48120534962621
appliances,dlinear,refit,1,k2,0.1852442553092872,0.250282216912405,0.2216167536762602,0.2749426919619232,6968,16.41234146950201,8.969314613728107
appliances,dlinear,refit,2,k2,0.1853533600015651,0.2508648785437406,0.2279299018765531,0.2843024989562913,6968,18.6796648989247,11.761282625127878
appliances,patchtst,legacy,0,k2,0.1857702055657999,0.2512926278559056,0.4215198580785,0.373796431242931,6968,55.92848070963154,32.772865963348366
appliances,patchtst,legacy,1,k2,0.1859167522294751,0.2529529967837196,0.4488101578057483,0.3891468014261804,6968,58.575636269368346,34.99805321367809
appliances,patchtst,legacy,2,k2,0.1831814631800113,0.2498385771058577,0.4399032140442657,0.3861921650488502,6968,58.358689518104214,35.30718649503023
appliances,patchtst,refit,0,k2,0.18209066555381,0.2515000744994666,0.4695688419918778,0.3932843572278388,6968,61.22173166741764,36.05134049260781
appliances,patchtst,refit,1,k2,0.1826687454298901,0.2531869321844189,0.4304963504108326,0.3902387975236796,6968,57.56787595166253,35.11999991004083
appliances,patchtst,refit,2,k2,0.1774154280012556,0.245693817977134,0.4253650581247619,0.3816055212205237,6968,58.29101976937214,35.615759124420144
bdg2,dlinear,legacy,0,k2,0.2023198213781501,0.2913109538249546,0.2169297286897771,0.3063098620758143,4416,6.734857135473615,4.896645556631585
bdg2,dlinear,legacy,1,k2,0.2017513066671352,0.2937298405168597,0.2259040573703683,0.3231701026239107,4416,10.691596682407,9.109834687063278
bdg2,dlinear,legacy,2,k2,0.2023938720515108,0.2917533260828246,0.2192738890418394,0.3102973736013714,4416,7.698142749275427,5.976218007687583
bdg2,dlinear,refit,0,k2,0.2017030698300079,0.2867065444985248,0.2141913409078949,0.2960556635998039,4416,5.830427609703004,3.157892332678658
bdg2,dlinear,refit,1,k2,0.203073079339718,0.291271761202549,0.2189961129917391,0.3092129231080202,4416,7.27092067274352,5.802203130819217
bdg2,dlinear,refit,2,k2,0.2011943709066851,0.2893344989891267,0.2202234593301701,0.3118603725438192,4416,8.640808968019897,7.2230637611796595
bdg2,patchtst,legacy,0,k2,0.1918368530708808,0.291326347085516,0.2203223735026798,0.3221009568288342,4416,12.929018500907052,9.554336642244731
bdg2,patchtst,legacy,1,k2,0.195824481885873,0.2950572540522412,0.2225063797094431,0.3198445830291455,4416,11.9915203592869,7.7498042149569795
bdg2,patchtst,legacy,2,k2,0.1932352212819701,0.2922588819575695,0.2180406520239773,0.3190164642622972,4416,11.376516494400967,8.38752393755059
bdg2,patchtst,refit,0,k2,0.1858161772053265,0.284097519496612,0.2006033697453123,0.3000128517088695,4416,7.37135799800358,5.304883481358869
bdg2,patchtst,refit,1,k2,0.1924813560062085,0.2933446219735489,0.2115402672566758,0.3192441934097231,4416,9.009590229618958,8.11277760749568
bdg2,patchtst,refit,2,k2,0.1913744579551935,0.2906735560461137,0.2042283493221909,0.303569363188778,4416,6.2938820245367015,4.2480594903263835
bdg2_fox,dlinear,legacy,0,k2,0.2201237065789105,0.3068786595317088,0.2372526588699501,0.317105910938004,4416,7.21970930594662,3.225184726466579
bdg2_fox,dlinear,legacy,1,k2,0.2228511259799058,0.3092618005701165,0.2381683133851614,0.3188474879185777,4416,6.431244856860918,3.00635498527404
bdg2_fox,dlinear,legacy,2,k2,0.2225449386336193,0.3121143258825289,0.239393946439265,0.3222495356018405,4416,7.038192926871012,3.145143312738319
bdg2_fox,dlinear,refit,0,k2,0.2220260760496936,0.3060475992266575,0.2351892860078211,0.310563203817023,4416,5.596857825270907,1.4540050253429415
bdg2_fox,dlinear,refit,1,k2,0.2217883167948196,0.3098004468254958,0.2385137057040892,0.318529744993543,4416,7.012338708124322,2.74049701958734
bdg2_fox,dlinear,refit,2,k2,0.2201129318327301,0.3057650362552205,0.236396773189513,0.3155418242591663,4416,6.888351789695779,3.0984127149863316
bdg2_fox,patchtst,legacy,0,k2,0.181735545382698,0.2892934987983671,0.1902763574626705,0.2979829077263206,4416,4.488635474140857,2.916076292514802
bdg2_fox,patchtst,legacy,1,k2,0.1735794397714655,0.28276687774534,0.1845938965389207,0.2940718444077864,4416,5.966858587403423,3.8442873323057514
bdg2_fox,patchtst,legacy,2,k2,0.1762221314190422,0.2845345379663806,0.183518639989056,0.2927541421756144,4416,3.975895075535063,2.8076816089259937
bdg2_fox,patchtst,refit,0,k2,0.1751330177975876,0.2848687415006003,0.1789148059266641,0.2891902672104117,4416,2.1137368198731465,1.4943537870405144
bdg2_fox,patchtst,refit,1,k2,0.1714892889565792,0.2763923883769678,0.1774665404722834,0.2872662049268532,4416,3.3681005443602197,3.7852752476241314
bdg2_fox,patchtst,refit,2,k2,0.1742019033092893,0.2791645740710569,0.1754773751672313,0.2859294277113034,4416,0.7268582953936176,2.3659172455228528
bdg2_panther,dlinear,legacy,0,k2,0.0709733417649262,0.1707920725223182,0.0778961183824501,0.1785384359146621,4416,8.887190737200578,4.338765125088528
bdg2_panther,dlinear,legacy,1,k2,0.0712635442102562,0.1716948718416953,0.0783383119311524,0.1793496516915571,4416,9.031044384915843,4.268076228565176
bdg2_panther,dlinear,legacy,2,k2,0.0717987075065456,0.1723582974404318,0.0805036916586101,0.1821439269362954,4416,10.813149027971903,5.37247091377695
bdg2_panther,dlinear,refit,0,k2,0.0710571802308224,0.1709984990596703,0.0773265981251636,0.1778118267130678,4416,8.107712024513603,3.8317629256416463
bdg2_panther,dlinear,refit,1,k2,0.0702214598870676,0.1689920127072519,0.0766093468180306,0.1766298462537482,4416,8.338260533843322,4.324203246785208
bdg2_panther,dlinear,refit,2,k2,0.0703528694888782,0.1696413982680175,0.0766935526463754,0.1770248197118518,4416,8.267556970184064,4.170839691209682
bdg2_panther,patchtst,legacy,0,k2,0.069380970581654,0.1672099845879942,0.0735923416645026,0.172912155947056,4416,5.72256703292261,3.297727292699859
bdg2_panther,patchtst,legacy,1,k2,0.069055051897253,0.1675650301310383,0.0747446557941097,0.1751959008725725,4416,7.612054449122329,4.35562173745404
bdg2_panther,patchtst,legacy,2,k2,0.0689456826733599,0.1673033654704326,0.0729775293055062,0.1719463960494782,4416,5.5247782029832155,2.700277927145134
bdg2_panther,patchtst,refit,0,k2,0.0692475093698002,0.1687682664750051,0.0810435353678489,0.1890732648971034,4416,14.555172037482889,10.73922240309787
bdg2_panther,patchtst,refit,1,k2,0.0678705214491482,0.1641651442317878,0.072169150618005,0.1696844123948981,4416,5.956325011513108,3.252666573913443
bdg2_panther,patchtst,refit,2,k2,0.0699853948537414,0.170420755225193,0.076768485190991,0.1830177645667254,4416,8.835774628578463,6.88294350625166
ETTh1,dlinear,legacy,0,k3,0.3694166146710342,0.3917290012066149,0.3955730955366408,0.4036559040895817,3544,6.612300270351367,2.954720285800627
ETTh1,dlinear,legacy,1,k3,0.371341469434826,0.3939148791264762,0.3987785825318127,0.4061631936103852,3544,6.88028753269313,3.015614087291796
ETTh1,dlinear,legacy,2,k3,0.371763566537821,0.3933445842415792,0.394104759071673,0.4017776976604459,3544,5.668846168332875,2.0989501079758277
ETTh1,dlinear,refit,0,k3,0.3716230578339644,0.3939685534990985,0.3998238508098546,0.4078866380694986,3544,7.053304328585885,3.412243322378372
ETTh1,dlinear,refit,1,k3,0.3733257171073018,0.3941033160691817,0.3996132241273529,0.4060846825409959,3544,6.578237513900076,2.950460085527762
ETTh1,dlinear,refit,2,k3,0.3678028558488239,0.3898789817811208,0.3893195080572351,0.3986060351106982,3544,5.526733637310555,2.18939317543293
ETTh1,patchtst,legacy,0,k3,0.3835736446411956,0.4113220041507511,0.4293842736337855,0.4367887081843084,3544,10.668911696486816,5.830440108999191
ETTh1,patchtst,legacy,1,k3,0.3928059341599635,0.4184048739027353,0.4555890611533522,0.4470102138935314,3544,13.78064847177175,6.399258697388355
ETTh1,patchtst,legacy,2,k3,0.3964039331498602,0.4168443261110272,0.4620188900151997,0.4532386548664535,3544,14.201790940448522,8.029837782955617
ETTh1,patchtst,refit,0,k3,0.3781236148603685,0.4077235299479706,0.4210708479325173,0.4299823023893913,3544,10.199526583951911,5.176671764798158
ETTh1,patchtst,refit,1,k3,0.3823532006861475,0.4106754154296904,0.4327461583775899,0.4335945723455897,3544,11.644923176295963,5.285849587995295
